Id,Facility__c,Name,Room_Type__c,Status__c,GPBUDVM_Demo_Record__c,GPBUDVM_External_Id__c,Hand_Crafted_for_Demo_Scenario__c,Record_Type_Name__c,Facility__r.Name
a031700000FTAuyAAH,a0017000006xUxAAAU,RES-8-097,Cubicle,Clean,true,a031700000FTAuyAAH,true,Room,RES
a031700000FTAuzAAH,a0017000006xUx1AAE,TOR-4-001,Kitchen,Unknown,true,a031700000FTAuzAAH,true,Room,TOR
a031700000FTAv0AAH,a0017000006xUx1AAE,TOR-4-002,Cubicle,Unknown,true,a031700000FTAv0AAH,true,Room,TOR
a031700000FTAv1AAH,a0017000006xUx1AAE,TOR-4-003,Cubicle,Clean,true,a031700000FTAv1AAH,true,Room,TOR
a031700000FTAv2AAH,a0017000006xUx1AAE,TOR-4-004,Closet,Clean,true,a031700000FTAv2AAH,true,Room,TOR
a031700000FTAv3AAH,a0017000006xUx1AAE,TOR-4-005,Cubicle,Clean,true,a031700000FTAv3AAH,true,Room,TOR
a031700000FTAv4AAH,a0017000006xUx1AAE,TOR-4-006,Cubicle,Unknown,true,a031700000FTAv4AAH,true,Room,TOR
a031700000FTAv5AAH,a0017000006xUx1AAE,TOR-4-007,Conference Room,Clean,true,a031700000FTAv5AAH,true,Room,TOR
a031700000FTAv6AAH,a0017000006xUx1AAE,TOR-4-008,Conference Room,Unknown,true,a031700000FTAv6AAH,true,Room,TOR
a031700000FTAv7AAH,a0017000006xUx1AAE,TOR-4-009,Cubicle,Clean,true,a031700000FTAv7AAH,true,Room,TOR
a031700000FTAv8AAH,a0017000006xUx1AAE,TOR-4-010,Personal Office,Clean,true,a031700000FTAv8AAH,true,Room,TOR
a031700000FTAv9AAH,a0017000006xUx1AAE,TOR-4-011,Personal Office,Unknown,true,a031700000FTAv9AAH,true,Room,TOR
a031700000FTAvAAAX,a0017000006xUx1AAE,TOR-4-012,Conference Room,Clean,true,a031700000FTAvAAAX,true,Room,TOR
a031700000FTAvBAAX,a0017000006xUx1AAE,TOR-4-013,Conference Room,Unknown,true,a031700000FTAvBAAX,true,Room,TOR
a031700000FTAvCAAX,a0017000006xUx1AAE,TOR-4-014,Personal Office,Clean,true,a031700000FTAvCAAX,true,Room,TOR
a031700000FTAvDAAX,a0017000006xUx1AAE,TOR-4-015,Personal Office,Clean,true,a031700000FTAvDAAX,true,Room,TOR
a031700000FTAvEAAX,a0017000006xUx1AAE,TOR-4-016,Kitchen,Unknown,true,a031700000FTAvEAAX,true,Room,TOR
a031700000FTAvFAAX,a0017000006xUx1AAE,TOR-4-017,Conference Room,Clean,true,a031700000FTAvFAAX,true,Room,TOR
a031700000FTAvGAAX,a0017000006xUx1AAE,TOR-4-018,Cubicle,Clean,true,a031700000FTAvGAAX,true,Room,TOR
a031700000FTAvHAAX,a0017000006xUx1AAE,TOR-4-019,Cubicle,Clean,true,a031700000FTAvHAAX,true,Room,TOR
a031700000FTAvIAAX,a0017000006xUx1AAE,TOR-4-020,Cubicle,Clean,true,a031700000FTAvIAAX,true,Room,TOR
a031700000FTAvJAAX,a0017000006xUx1AAE,TOR-4-021,Lavatory,Unknown,true,a031700000FTAvJAAX,true,Room,TOR
a031700000FTAvKAAX,a0017000006xUx1AAE,TOR-4-022,Cubicle,Clean,true,a031700000FTAvKAAX,true,Room,TOR
a031700000FTAvLAAX,a0017000006xUx1AAE,TOR-4-023,Cubicle,Clean,true,a031700000FTAvLAAX,true,Room,TOR
a031700000FTAvMAAX,a0017000006xUx1AAE,TOR-4-024,Conference Room,Clean,true,a031700000FTAvMAAX,true,Room,TOR
a031700000FTAvNAAX,a0017000006xUx1AAE,TOR-4-025,Personal Office,Clean,true,a031700000FTAvNAAX,true,Room,TOR
a031700000FTAvOAAX,a0017000006xUx1AAE,TOR-4-026,Cubicle,Clean,true,a031700000FTAvOAAX,true,Room,TOR
a031700000FTAvPAAX,a0017000006xUx1AAE,TOR-4-027,Cubicle,Clean,true,a031700000FTAvPAAX,true,Room,TOR
a031700000FTAvQAAX,a0017000006xUx1AAE,TOR-4-028,Personal Office,Unknown,true,a031700000FTAvQAAX,true,Room,TOR
a031700000FTAvRAAX,a0017000006xUx1AAE,TOR-4-029,Lavatory,Clean,true,a031700000FTAvRAAX,true,Room,TOR
a031700000FTAvSAAX,a0017000006xUx1AAE,TOR-4-030,Conference Room,Clean,true,a031700000FTAvSAAX,true,Room,TOR
a031700000FTAvTAAX,a0017000006xUx1AAE,TOR-4-031,Personal Office,Clean,true,a031700000FTAvTAAX,true,Room,TOR
a031700000FTAvUAAX,a0017000006xUx1AAE,TOR-4-032,Kitchen,Unknown,true,a031700000FTAvUAAX,true,Room,TOR
a031700000FTAvVAAX,a0017000006xUx1AAE,TOR-4-033,Cubicle,Clean,true,a031700000FTAvVAAX,true,Room,TOR
a031700000FTAvWAAX,a0017000006xUx1AAE,TOR-4-034,Personal Office,Unknown,true,a031700000FTAvWAAX,true,Room,TOR
a031700000FTAvXAAX,a0017000006xUx1AAE,TOR-4-035,Cubicle,Unknown,true,a031700000FTAvXAAX,true,Room,TOR
a031700000FTAvYAAX,a0017000006xUx1AAE,TOR-4-036,Personal Office,Clean,true,a031700000FTAvYAAX,true,Room,TOR
a031700000FTAvZAAX,a0017000006xUx1AAE,TOR-4-037,Personal Office,Clean,true,a031700000FTAvZAAX,true,Room,TOR
a031700000FTAvaAAH,a0017000006xUx1AAE,TOR-4-038,Cubicle,Clean,true,a031700000FTAvaAAH,true,Room,TOR
a031700000FTAvbAAH,a0017000006xUx1AAE,TOR-4-039,Cubicle,Unknown,true,a031700000FTAvbAAH,true,Room,TOR
a031700000FTAvcAAH,a0017000006xUx1AAE,TOR-4-040,Conference Room,Clean,true,a031700000FTAvcAAH,true,Room,TOR
a031700000FTAvdAAH,a0017000006xUx1AAE,TOR-4-041,Personal Office,Clean,true,a031700000FTAvdAAH,true,Room,TOR
a031700000FTAveAAH,a0017000006xUx1AAE,TOR-4-042,Conference Room,Unknown,true,a031700000FTAveAAH,true,Room,TOR
a031700000FTAvfAAH,a0017000006xUx1AAE,TOR-4-043,Cubicle,Clean,true,a031700000FTAvfAAH,true,Room,TOR
a031700000FTAvgAAH,a0017000006xUx1AAE,TOR-4-044,Communal Space,Unknown,true,a031700000FTAvgAAH,true,Room,TOR
a031700000FTAvhAAH,a0017000006xUx1AAE,TOR-4-045,Cubicle,Clean,true,a031700000FTAvhAAH,true,Room,TOR
a031700000FTAviAAH,a0017000006xUx1AAE,TOR-4-046,Cubicle,Unknown,true,a031700000FTAviAAH,true,Room,TOR
a031700000FTAvjAAH,a0017000006xUx1AAE,TOR-4-047,Personal Office,Unknown,true,a031700000FTAvjAAH,true,Room,TOR
a031700000FTAvkAAH,a0017000006xUx1AAE,TOR-4-048,Cubicle,Clean,true,a031700000FTAvkAAH,true,Room,TOR
a031700000FTAvlAAH,a0017000006xUx1AAE,TOR-4-049,Personal Office,Clean,true,a031700000FTAvlAAH,true,Room,TOR
a031700000FTAvmAAH,a0017000006xUx1AAE,TOR-4-050,Conference Room,Clean,true,a031700000FTAvmAAH,true,Room,TOR
a031700000FTAvnAAH,a0017000006xUx1AAE,TOR-4-051,Conference Room,Unknown,true,a031700000FTAvnAAH,true,Room,TOR
a031700000FTAvoAAH,a0017000006xUx1AAE,TOR-4-052,Kitchen,Clean,true,a031700000FTAvoAAH,true,Room,TOR
a031700000FTAvpAAH,a0017000006xUx1AAE,TOR-4-053,Personal Office,Unknown,true,a031700000FTAvpAAH,true,Room,TOR
a031700000FTAvqAAH,a0017000006xUx1AAE,TOR-4-054,Conference Room,Unknown,true,a031700000FTAvqAAH,true,Room,TOR
a031700000FTAvrAAH,a0017000006xUx1AAE,TOR-4-055,Lavatory,Unknown,true,a031700000FTAvrAAH,true,Room,TOR
a031700000FTAvsAAH,a0017000006xUx1AAE,TOR-4-056,Cubicle,Clean,true,a031700000FTAvsAAH,true,Room,TOR
a031700000FTAvtAAH,a0017000006xUx1AAE,TOR-4-057,Cubicle,Unknown,true,a031700000FTAvtAAH,true,Room,TOR
a031700000FTAvuAAH,a0017000006xUx1AAE,TOR-4-058,Cubicle,Unknown,true,a031700000FTAvuAAH,true,Room,TOR
a031700000FTAvvAAH,a0017000006xUx1AAE,TOR-4-059,Cubicle,Unknown,true,a031700000FTAvvAAH,true,Room,TOR
a031700000FTAvwAAH,a0017000006xUx1AAE,TOR-4-060,Conference Room,Unknown,true,a031700000FTAvwAAH,true,Room,TOR
a031700000FTAvxAAH,a0017000006xUx1AAE,TOR-4-061,Personal Office,Unknown,true,a031700000FTAvxAAH,true,Room,TOR
a031700000FTAvyAAH,a0017000006xUx1AAE,TOR-4-062,Personal Office,Unknown,true,a031700000FTAvyAAH,true,Room,TOR
a031700000FTAvzAAH,a0017000006xUx1AAE,TOR-4-063,Conference Room,Clean,true,a031700000FTAvzAAH,true,Room,TOR
a031700000FTAw0AAH,a0017000006xUx1AAE,TOR-4-064,Cubicle,Clean,true,a031700000FTAw0AAH,true,Room,TOR
a031700000FTAw1AAH,a0017000006xUx1AAE,TOR-4-065,Personal Office,Unknown,true,a031700000FTAw1AAH,true,Room,TOR
a031700000FTAw2AAH,a0017000006xUx1AAE,TOR-4-066,Personal Office,Clean,true,a031700000FTAw2AAH,true,Room,TOR
a031700000FTAw3AAH,a0017000006xUx1AAE,TOR-4-067,Cubicle,Unknown,true,a031700000FTAw3AAH,true,Room,TOR
a031700000FTAw4AAH,a0017000006xUx1AAE,TOR-4-068,Conference Room,Clean,true,a031700000FTAw4AAH,true,Room,TOR
a031700000FTAw5AAH,a0017000006xUx1AAE,TOR-4-069,Cubicle,Clean,true,a031700000FTAw5AAH,true,Room,TOR
a031700000FTAw6AAH,a0017000006xUx1AAE,TOR-4-070,Cubicle,Clean,true,a031700000FTAw6AAH,true,Room,TOR
a031700000FTAw7AAH,a0017000006xUx1AAE,TOR-4-071,Cubicle,Unknown,true,a031700000FTAw7AAH,true,Room,TOR
a031700000FTAw8AAH,a0017000006xUx1AAE,TOR-4-072,Cubicle,Unknown,true,a031700000FTAw8AAH,true,Room,TOR
a031700000FTAw9AAH,a0017000006xUx1AAE,TOR-4-073,Personal Office,Unknown,true,a031700000FTAw9AAH,true,Room,TOR
a031700000FTAwAAAX,a0017000006xUx1AAE,TOR-4-074,Cubicle,Unknown,true,a031700000FTAwAAAX,true,Room,TOR
a031700000FTAwBAAX,a0017000006xUx1AAE,TOR-4-075,Personal Office,Unknown,true,a031700000FTAwBAAX,true,Room,TOR
a031700000FTAwCAAX,a0017000006xUx1AAE,TOR-4-076,Cubicle,Unknown,true,a031700000FTAwCAAX,true,Room,TOR
a031700000FTAwDAAX,a0017000006xUx1AAE,TOR-4-077,Personal Office,Unknown,true,a031700000FTAwDAAX,true,Room,TOR
a031700000FTAwEAAX,a0017000006xUx1AAE,TOR-4-078,Conference Room,Unknown,true,a031700000FTAwEAAX,true,Room,TOR
a031700000FTAwFAAX,a0017000006xUx1AAE,TOR-4-079,Cubicle,Unknown,true,a031700000FTAwFAAX,true,Room,TOR
a031700000FTAwGAAX,a0017000006xUx1AAE,TOR-4-080,Cubicle,Unknown,true,a031700000FTAwGAAX,true,Room,TOR
a031700000FTAwHAAX,a0017000006xUx0AAE,MEX-3-001,Kitchen,Unknown,true,a031700000FTAwHAAX,true,Room,MEX
a031700000FTAwIAAX,a0017000006xUx0AAE,MEX-3-002,Lavatory,Unknown,true,a031700000FTAwIAAX,true,Room,MEX
a031700000FTAwJAAX,a0017000006xUx0AAE,MEX-3-003,Cubicle,Clean,true,a031700000FTAwJAAX,true,Room,MEX
a031700000FTAwKAAX,a0017000006xUx0AAE,MEX-3-004,Cubicle,Clean,true,a031700000FTAwKAAX,true,Room,MEX
a031700000FTAwLAAX,a0017000006xUx0AAE,MEX-3-005,Personal Office,Clean,true,a031700000FTAwLAAX,true,Room,MEX
a031700000FTAwMAAX,a0017000006xUx0AAE,MEX-3-006,Cubicle,Clean,true,a031700000FTAwMAAX,true,Room,MEX
a031700000FTAwNAAX,a0017000006xUx0AAE,MEX-3-007,Personal Office,Clean,true,a031700000FTAwNAAX,true,Room,MEX
a031700000FTAwOAAX,a0017000006xUx0AAE,MEX-3-008,Conference Room,Unknown,true,a031700000FTAwOAAX,true,Room,MEX
a031700000FTAwPAAX,a0017000006xUx0AAE,MEX-3-009,Cubicle,Unknown,true,a031700000FTAwPAAX,true,Room,MEX
a031700000FTAwQAAX,a0017000006xUx0AAE,MEX-3-010,Cubicle,Clean,true,a031700000FTAwQAAX,true,Room,MEX
a031700000FTAwRAAX,a0017000006xUx0AAE,MEX-3-011,Closet,Unknown,true,a031700000FTAwRAAX,true,Room,MEX
a031700000FTAwSAAX,a0017000006xUx0AAE,MEX-3-012,Kitchen,Unknown,true,a031700000FTAwSAAX,true,Room,MEX
a031700000FTAwTAAX,a0017000006xUx0AAE,MEX-3-013,Lavatory,Unknown,true,a031700000FTAwTAAX,true,Room,MEX
a031700000FTAwUAAX,a0017000006xUx0AAE,MEX-3-014,Personal Office,Unknown,true,a031700000FTAwUAAX,true,Room,MEX
a031700000FTAwVAAX,a0017000006xUx0AAE,MEX-3-015,Lavatory,Unknown,true,a031700000FTAwVAAX,true,Room,MEX
a031700000FTAwWAAX,a0017000006xUx0AAE,MEX-3-016,Communal Space,Unknown,true,a031700000FTAwWAAX,true,Room,MEX
a031700000FTAwXAAX,a0017000006xUx0AAE,MEX-3-017,Closet,Unknown,true,a031700000FTAwXAAX,true,Room,MEX
a031700000FTAwYAAX,a0017000006xUx0AAE,MEX-3-018,Conference Room,Unknown,true,a031700000FTAwYAAX,true,Room,MEX
a031700000FTAwZAAX,a0017000006xUx0AAE,MEX-3-019,Conference Room,Clean,true,a031700000FTAwZAAX,true,Room,MEX
a031700000FTAwaAAH,a0017000006xUx0AAE,MEX-3-020,Communal Space,Clean,true,a031700000FTAwaAAH,true,Room,MEX
a031700000FTAwbAAH,a0017000006xUx0AAE,MEX-3-021,Conference Room,Clean,true,a031700000FTAwbAAH,true,Room,MEX
a031700000FTAwcAAH,a0017000006xUx0AAE,MEX-3-022,Cubicle,Unknown,true,a031700000FTAwcAAH,true,Room,MEX
a031700000FTAwdAAH,a0017000006xUx0AAE,MEX-3-023,Personal Office,Unknown,true,a031700000FTAwdAAH,true,Room,MEX
a031700000FTAweAAH,a0017000006xUx0AAE,MEX-3-024,Personal Office,Clean,true,a031700000FTAweAAH,true,Room,MEX
a031700000FTAwfAAH,a0017000006xUx0AAE,MEX-3-025,Lavatory,Unknown,true,a031700000FTAwfAAH,true,Room,MEX
a031700000FTAwgAAH,a0017000006xUx0AAE,MEX-3-026,Cubicle,Unknown,true,a031700000FTAwgAAH,true,Room,MEX
a031700000FTAwhAAH,a0017000006xUx0AAE,MEX-3-027,Cubicle,Clean,true,a031700000FTAwhAAH,true,Room,MEX
a031700000FTAwiAAH,a0017000006xUx0AAE,MEX-3-028,Conference Room,Unknown,true,a031700000FTAwiAAH,true,Room,MEX
a031700000FTAwjAAH,a0017000006xUx0AAE,MEX-3-029,Lavatory,Unknown,true,a031700000FTAwjAAH,true,Room,MEX
a031700000FTAwkAAH,a0017000006xUx0AAE,MEX-3-030,Personal Office,Unknown,true,a031700000FTAwkAAH,true,Room,MEX
a031700000FTAwlAAH,a0017000006xUx0AAE,MEX-3-031,Cubicle,Unknown,true,a031700000FTAwlAAH,true,Room,MEX
a031700000FTAwmAAH,a0017000006xUx0AAE,MEX-3-032,Conference Room,Clean,true,a031700000FTAwmAAH,true,Room,MEX
a031700000FTAwnAAH,a0017000006xUx0AAE,MEX-3-033,Kitchen,Unknown,true,a031700000FTAwnAAH,true,Room,MEX
a031700000FTAwoAAH,a0017000006xUx0AAE,MEX-3-034,Cubicle,Unknown,true,a031700000FTAwoAAH,true,Room,MEX
a031700000FTAwpAAH,a0017000006xUx0AAE,MEX-3-035,Conference Room,Clean,true,a031700000FTAwpAAH,true,Room,MEX
a031700000FTAwqAAH,a0017000006xUx0AAE,MEX-3-036,Communal Space,Unknown,true,a031700000FTAwqAAH,true,Room,MEX
a031700000FTAwrAAH,a0017000006xUx0AAE,MEX-3-037,Conference Room,Clean,true,a031700000FTAwrAAH,true,Room,MEX
a031700000FTAwsAAH,a0017000006xUx0AAE,MEX-3-038,Cubicle,Unknown,true,a031700000FTAwsAAH,true,Room,MEX
a031700000FTAwtAAH,a0017000006xUx0AAE,MEX-3-039,Kitchen,Unknown,true,a031700000FTAwtAAH,true,Room,MEX
a031700000FTAwuAAH,a0017000006xUx0AAE,MEX-3-040,Cubicle,Clean,true,a031700000FTAwuAAH,true,Room,MEX
a031700000FTAwvAAH,a0017000006xUx0AAE,MEX-3-041,Conference Room,Clean,true,a031700000FTAwvAAH,true,Room,MEX
a031700000FTAwwAAH,a0017000006xUx0AAE,MEX-3-042,Personal Office,Clean,true,a031700000FTAwwAAH,true,Room,MEX
a031700000FTAwxAAH,a0017000006xUx0AAE,MEX-3-043,Closet,Unknown,true,a031700000FTAwxAAH,true,Room,MEX
a031700000FTAwyAAH,a0017000006xUx0AAE,MEX-3-044,Cubicle,Unknown,true,a031700000FTAwyAAH,true,Room,MEX
a031700000FTAwzAAH,a0017000006xUx0AAE,MEX-3-045,Cubicle,Unknown,true,a031700000FTAwzAAH,true,Room,MEX
a031700000FTAx0AAH,a0017000006xUx0AAE,MEX-3-046,Cubicle,Clean,true,a031700000FTAx0AAH,true,Room,MEX
a031700000FTAx1AAH,a0017000006xUx0AAE,MEX-3-047,Communal Space,Clean,true,a031700000FTAx1AAH,true,Room,MEX
a031700000FTAx2AAH,a0017000006xUx0AAE,MEX-3-048,Personal Office,Clean,true,a031700000FTAx2AAH,true,Room,MEX
a031700000FTAx3AAH,a0017000006xUx0AAE,MEX-3-049,Conference Room,Unknown,true,a031700000FTAx3AAH,true,Room,MEX
a031700000FTAx4AAH,a0017000006xUx0AAE,MEX-3-050,Communal Space,Clean,true,a031700000FTAx4AAH,true,Room,MEX
a031700000FTAx5AAH,a0017000006xUx0AAE,MEX-3-051,Cubicle,Clean,true,a031700000FTAx5AAH,true,Room,MEX
a031700000FTAx6AAH,a0017000006xUx0AAE,MEX-3-052,Kitchen,Unknown,true,a031700000FTAx6AAH,true,Room,MEX
a031700000FTAx7AAH,a0017000006xUx0AAE,MEX-3-053,Personal Office,Unknown,true,a031700000FTAx7AAH,true,Room,MEX
a031700000FTAx8AAH,a0017000006xUx0AAE,MEX-3-054,Cubicle,Clean,true,a031700000FTAx8AAH,true,Room,MEX
a031700000FTAx9AAH,a0017000006xUx0AAE,MEX-3-055,Communal Space,Unknown,true,a031700000FTAx9AAH,true,Room,MEX
a031700000FTAxAAAX,a0017000006xUx0AAE,MEX-3-056,Cubicle,Clean,true,a031700000FTAxAAAX,true,Room,MEX
a031700000FTAxBAAX,a0017000006xUx0AAE,MEX-3-057,Conference Room,Clean,true,a031700000FTAxBAAX,true,Room,MEX
a031700000FTAxCAAX,a0017000006xUx0AAE,MEX-3-058,Conference Room,Unknown,true,a031700000FTAxCAAX,true,Room,MEX
a031700000FTAxDAAX,a0017000006xUx0AAE,MEX-3-059,Cubicle,Clean,true,a031700000FTAxDAAX,true,Room,MEX
a031700000FTAxEAAX,a0017000006xUx0AAE,MEX-3-060,Lavatory,Clean,true,a031700000FTAxEAAX,true,Room,MEX
a031700000FTAxFAAX,a0017000006xUx0AAE,MEX-3-061,Cubicle,Clean,true,a031700000FTAxFAAX,true,Room,MEX
a031700000FTAxGAAX,a0017000006xUx0AAE,MEX-3-062,Cubicle,Clean,true,a031700000FTAxGAAX,true,Room,MEX
a031700000FTAxHAAX,a0017000006xUx0AAE,MEX-3-063,Conference Room,Unknown,true,a031700000FTAxHAAX,true,Room,MEX
a031700000FTAxIAAX,a0017000006xUx0AAE,MEX-3-064,Conference Room,Clean,true,a031700000FTAxIAAX,true,Room,MEX
a031700000FTAxJAAX,a0017000006xUx0AAE,MEX-3-065,Cubicle,Clean,true,a031700000FTAxJAAX,true,Room,MEX
a031700000FTAxKAAX,a0017000006xUx0AAE,MEX-3-066,Lavatory,Unknown,true,a031700000FTAxKAAX,true,Room,MEX
a031700000FTAxLAAX,a0017000006xUx0AAE,MEX-3-067,Communal Space,Unknown,true,a031700000FTAxLAAX,true,Room,MEX
a031700000FTAxMAAX,a0017000006xUx0AAE,MEX-3-068,Personal Office,Clean,true,a031700000FTAxMAAX,true,Room,MEX
a031700000FTAxNAAX,a0017000006xUx0AAE,MEX-3-069,Cubicle,Clean,true,a031700000FTAxNAAX,true,Room,MEX
a031700000FTAxOAAX,a0017000006xUx0AAE,MEX-3-070,Cubicle,Unknown,true,a031700000FTAxOAAX,true,Room,MEX
a031700000FTAxPAAX,a0017000006xUx0AAE,MEX-3-071,Cubicle,Unknown,true,a031700000FTAxPAAX,true,Room,MEX
a031700000FTAxQAAX,a0017000006xUx0AAE,MEX-3-072,Cubicle,Clean,true,a031700000FTAxQAAX,true,Room,MEX
a031700000FTAxRAAX,a0017000006xUx0AAE,MEX-3-073,Cubicle,Unknown,true,a031700000FTAxRAAX,true,Room,MEX
a031700000FTAxSAAX,a0017000006xUx0AAE,MEX-3-074,Conference Room,Clean,true,a031700000FTAxSAAX,true,Room,MEX
a031700000FTAxTAAX,a0017000006xUx0AAE,MEX-3-075,Lavatory,Clean,true,a031700000FTAxTAAX,true,Room,MEX
a031700000FTAxUAAX,a0017000006xUx0AAE,MEX-3-076,Cubicle,Unknown,true,a031700000FTAxUAAX,true,Room,MEX
a031700000FTAxVAAX,a0017000006xUx0AAE,MEX-3-077,Closet,Clean,true,a031700000FTAxVAAX,true,Room,MEX
a031700000FTAxWAAX,a0017000006xUx0AAE,MEX-3-078,Communal Space,Clean,true,a031700000FTAxWAAX,true,Room,MEX
a031700000FTAxXAAX,a0017000006xUx0AAE,MEX-3-079,Cubicle,Unknown,true,a031700000FTAxXAAX,true,Room,MEX
a031700000FTAxYAAX,a0017000006xUx0AAE,MEX-3-080,Conference Room,Unknown,true,a031700000FTAxYAAX,true,Room,MEX
a031700000FTAxZAAX,a0017000006xUx0AAE,MEX-3-081,Cubicle,Clean,true,a031700000FTAxZAAX,true,Room,MEX
a031700000FTAxaAAH,a0017000006xUx0AAE,MEX-3-082,Personal Office,Clean,true,a031700000FTAxaAAH,true,Room,MEX
a031700000FTAxbAAH,a0017000006xUx0AAE,MEX-3-083,Cubicle,Unknown,true,a031700000FTAxbAAH,true,Room,MEX
a031700000FTAxcAAH,a0017000006xUx0AAE,MEX-3-084,Closet,Unknown,true,a031700000FTAxcAAH,true,Room,MEX
a031700000FTAxdAAH,a0017000006xUx0AAE,MEX-3-085,Cubicle,Unknown,true,a031700000FTAxdAAH,true,Room,MEX
a031700000FTAxeAAH,a0017000006xUx0AAE,MEX-3-086,Conference Room,Clean,true,a031700000FTAxeAAH,true,Room,MEX
a031700000FTAxfAAH,a0017000006xUx0AAE,MEX-3-087,Cubicle,Unknown,true,a031700000FTAxfAAH,true,Room,MEX
a031700000FTAxgAAH,a0017000006xUx0AAE,MEX-3-088,Cubicle,Clean,true,a031700000FTAxgAAH,true,Room,MEX
a031700000FTAxhAAH,a0017000006xUx0AAE,MEX-3-089,Conference Room,Unknown,true,a031700000FTAxhAAH,true,Room,MEX
a031700000FTAxiAAH,a0017000006xUx0AAE,MEX-3-090,Cubicle,Unknown,true,a031700000FTAxiAAH,true,Room,MEX
a031700000FTAxjAAH,a0017000006xUx0AAE,MEX-3-091,Communal Space,Clean,true,a031700000FTAxjAAH,true,Room,MEX
a031700000FTAxkAAH,a0017000006xUx0AAE,MEX-3-092,Personal Office,Clean,true,a031700000FTAxkAAH,true,Room,MEX
a031700000FTAxlAAH,a0017000006xUx0AAE,MEX-3-093,Personal Office,Clean,true,a031700000FTAxlAAH,true,Room,MEX
a031700000FTAxmAAH,a0017000006xUx0AAE,MEX-3-094,Cubicle,Clean,true,a031700000FTAxmAAH,true,Room,MEX
a031700000FTAxnAAH,a0017000006xUx0AAE,MEX-3-095,Personal Office,Clean,true,a031700000FTAxnAAH,true,Room,MEX
a031700000FTAxoAAH,a0017000006xUx0AAE,MEX-3-096,Conference Room,Clean,true,a031700000FTAxoAAH,true,Room,MEX
a031700000FTAxpAAH,a0017000006xUx0AAE,MEX-3-097,Cubicle,Clean,true,a031700000FTAxpAAH,true,Room,MEX
a031700000FTAxqAAH,a0017000006xUx0AAE,MEX-3-098,Conference Room,Clean,true,a031700000FTAxqAAH,true,Room,MEX
a031700000FTAxrAAH,a0017000006xUx0AAE,MEX-3-099,Conference Room,Clean,true,a031700000FTAxrAAH,true,Room,MEX
a031700000FTAxsAAH,a0017000006xUx0AAE,MEX-3-100,Conference Room,Clean,true,a031700000FTAxsAAH,true,Room,MEX
a031700000FTAxtAAH,a0017000006xUx4AAE,OXD-1-101,Lavatory,Clean,true,a031700000FTAxtAAH,true,Room,OXD
a031700000FTAxuAAH,a0017000006xUx4AAE,OXD-1-102,Personal Office,Clean,true,a031700000FTAxuAAH,true,Room,OXD
a031700000FTAxvAAH,a0017000006xUx4AAE,OXD-1-103,Cubicle,Clean,true,a031700000FTAxvAAH,true,Room,OXD
a031700000FTAxwAAH,a0017000006xUx4AAE,OXD-1-104,Personal Office,Clean,true,a031700000FTAxwAAH,true,Room,OXD
a031700000FTAxxAAH,a0017000006xUx4AAE,OXD-1-105,Personal Office,Clean,true,a031700000FTAxxAAH,true,Room,OXD
a031700000FTAxyAAH,a0017000006xUx4AAE,OXD-1-106,Personal Office,Clean,true,a031700000FTAxyAAH,true,Room,OXD
a031700000FTAxzAAH,a0017000006xUx4AAE,OXD-1-107,Lavatory,Clean,true,a031700000FTAxzAAH,true,Room,OXD
a031700000FTAy0AAH,a0017000006xUx4AAE,OXD-1-108,Personal Office,Clean,true,a031700000FTAy0AAH,true,Room,OXD
a031700000FTAy1AAH,a0017000006xUx4AAE,OXD-1-109,Closet,Clean,true,a031700000FTAy1AAH,true,Room,OXD
a031700000FTAy2AAH,a0017000006xUx4AAE,OXD-1-110,Personal Office,Clean,true,a031700000FTAy2AAH,true,Room,OXD
a031700000FTAy3AAH,a0017000006xUx4AAE,OXD-1-111,Personal Office,Clean,true,a031700000FTAy3AAH,true,Room,OXD
a031700000FTAy4AAH,a0017000006xUx4AAE,OXD-1-112,Communal Space,Clean,true,a031700000FTAy4AAH,true,Room,OXD
a031700000FTAy5AAH,a0017000006xUx4AAE,OXD-1-113,Personal Office,Clean,true,a031700000FTAy5AAH,true,Room,OXD
a031700000FTAy6AAH,a0017000006xUx4AAE,OXD-1-114,Personal Office,Clean,true,a031700000FTAy6AAH,true,Room,OXD
a031700000FTAy7AAH,a0017000006xUx4AAE,OXD-1-115,Personal Office,Clean,true,a031700000FTAy7AAH,true,Room,OXD
a031700000FTAy8AAH,a0017000006xUx4AAE,OXD-1-116,Cubicle,Clean,true,a031700000FTAy8AAH,true,Room,OXD
a031700000FTAy9AAH,a0017000006xUx4AAE,OXD-1-117,Personal Office,Clean,true,a031700000FTAy9AAH,true,Room,OXD
a031700000FTAyAAAX,a0017000006xUx4AAE,OXD-1-118,Personal Office,Clean,true,a031700000FTAyAAAX,true,Room,OXD
a031700000FTAyBAAX,a0017000006xUx4AAE,OXD-1-119,Cubicle,Clean,true,a031700000FTAyBAAX,true,Room,OXD
a031700000FTAyCAAX,a0017000006xUx4AAE,OXD-1-120,Personal Office,Clean,true,a031700000FTAyCAAX,true,Room,OXD
a031700000FTAyDAAX,a0017000006xUx4AAE,OXD-1-121,Conference Room,Clean,true,a031700000FTAyDAAX,true,Room,OXD
a031700000FTAyEAAX,a0017000006xUx4AAE,OXD-1-122,Personal Office,Clean,true,a031700000FTAyEAAX,true,Room,OXD
